age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,plausibility_score
38,Local-gov,178339,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,11.379383087158203
39,Private,184419,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,10.40577220916748
38,Self-emp-not-inc,197828,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,12.765203475952148
39,Self-emp-not-inc,242017,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,>50K,21.350261688232422
37,Private,183065,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,11.903341293334961
37,Private,192372,Some-college,10,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,14.611522674560547
37,Local-gov,178173,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,12.727127075195312
37,Private,241399,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,>50K,15.341339111328125
38,Private,225794,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,11.203883171081543
38,Self-emp-inc,184662,HS-grad,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,18.80687141418457
37,Private,192304,Masters,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,38.26026153564453
41,Private,279560,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,11.045278549194336
46,Private,189416,Masters,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,United-States,>50K,38.99100112915039
40,Private,178173,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,12.358940124511719
50,Private,181549,Masters,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,>50K,37.39038848876953
37,Private,282212,Masters,13,Divorced,Armed-Forces,Not-in-family,White,Female,0,0,40,United-States,>50K,50.02080154418945
52,Private,193793,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Canada,>50K,17.228652954101562
37,Private,277585,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,11.218353271484375
48,Private,178173,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,14.14779281616211
38,Private,180921,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,>50K,39.01646423339844
37,Federal-gov,181804,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,16.56807518005371
38,Private,178173,Masters,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Portugal,>50K,45.176414489746094
37,Private,196417,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,10.547465324401855
37,Private,221291,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,15.286806106567383
41,Private,232657,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,11.579421997070312
37,Private,276345,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,13.268470764160156
45,Never-worked,180070,Some-college,10,Divorced,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,<=50K,34.15867614746094
38,Private,183023,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,11.03506088256836
37,Private,194561,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,11.03506088256836
40,Self-emp-inc,178524,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,36.635215759277344
37,Private,229512,HS-grad,10,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,0,0,40,United-States,<=50K,17.874963760375977
37,Private,281088,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,12.87380599975586
38,Self-emp-inc,178173,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,>50K,19.547748565673828
39,Private,238922,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,50,India,>50K,21.389917373657227
37,Private,271393,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K,14.051396369934082
37,Private,184021,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,12.813287734985352
39,Private,186778,HS-grad,10,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K,14.294116973876953
37,Federal-gov,196591,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,13.482114791870117
42,Self-emp-not-inc,228693,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,13.005342483520508
37,Local-gov,269999,Masters,13,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States,>50K,41.0511360168457
38,Self-emp-not-inc,178173,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,36.87596130371094
50,Self-emp-not-inc,179352,HS-grad,10,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,50,United-States,<=50K,19.84949493408203
42,?,280650,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K,14.269333839416504
37,Private,179364,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,12.168136596679688
50,Private,178954,Masters,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,>50K,38.13395690917969
39,Self-emp-inc,241794,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,13.416601181030273
38,Private,243430,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K,16.062881469726562
37,Private,195994,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K,15.690876960754395
42,Self-emp-inc,189841,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,35.06896209716797
37,Private,180381,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,Philippines,>50K,17.083881378173828
38,Local-gov,182381,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,15.177690505981445
37,Private,188835,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,11.70499324798584
46,Federal-gov,184574,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Hungary,>50K,22.857254028320312
44,Private,248808,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,11.256166458129883
39,State-gov,254685,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,12.120623588562012
38,Private,188840,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K,17.952213287353516
39,Private,178173,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,17.104816436767578
37,Private,178173,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,11.361210823059082
43,Private,284093,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,8.961960792541504
40,Private,284093,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,11.281488418579102
37,Private,180414,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,34.81338119506836
37,Local-gov,179975,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,United-States,>50K,16.525226593017578
37,Self-emp-not-inc,188202,Assoc-acdm,12,Married-civ-spouse,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,21.282394409179688
37,Private,180358,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,13.681316375732422
38,Self-emp-not-inc,180617,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Canada,>50K,19.50086212158203
41,Self-emp-inc,213015,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,12.543903350830078
37,Private,185172,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,11.03506088256836
37,Private,185333,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,12.362787246704102
38,Private,206125,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K,14.608442306518555
39,Local-gov,187791,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,19.21070671081543
40,Self-emp-inc,178436,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,13.876459121704102
39,Self-emp-not-inc,284093,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,48,United-States,>50K,22.199100494384766
38,Private,282908,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,47,United-States,<=50K,15.541714668273926
37,Private,178173,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,10.73814582824707
43,Private,232139,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,11.784817695617676
37,Private,180428,HS-grad,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,13.100811958312988
40,Private,198429,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,12.839982032775879
37,State-gov,184425,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K,20.056039810180664
37,Private,178618,HS-grad,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,13.100811958312988
47,State-gov,179476,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,15.34648323059082
37,Private,236872,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,United-States,>50K,18.855304718017578
38,Self-emp-not-inc,217837,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,12.948709487915039
37,Private,178173,HS-grad,10,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,14.244884490966797
42,Private,178173,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,34.44044494628906
38,Self-emp-inc,232884,Some-college,10,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,>50K,21.970687866210938
38,Private,228090,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,8.984574317932129
39,Private,191358,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,11.577154159545898
38,Self-emp-not-inc,180777,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,12.816540718078613
41,Local-gov,179468,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K,15.560324668884277
38,Self-emp-inc,197197,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,36.44054412841797
37,Private,276064,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K,15.153409957885742
39,State-gov,180077,Masters,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,China,>50K,44.166500091552734
37,Private,178173,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,>50K,15.433148384094238
39,Private,238490,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K,14.228389739990234
46,Private,186102,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,12.777658462524414
39,Private,284093,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,12.11233139038086
44,Self-emp-not-inc,255713,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,14.21204948425293
38,Self-emp-not-inc,252077,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,15.143291473388672
37,Private,190536,Assoc-acdm,12,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,17.825420379638672
47,Private,282989,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K,15.547199249267578
39,Private,247720,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,13.04176139831543
38,Private,254311,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K,16.542789459228516
37,Private,186116,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,10.760055541992188
38,Private,284093,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,34.805030822753906
37,Local-gov,226917,Assoc-acdm,12,Never-married,Protective-serv,Unmarried,White,Male,0,0,40,United-States,>50K,20.84686279296875
38,Private,217052,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K,11.938850402832031
38,Private,183577,HS-grad,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,12.581819534301758
44,Self-emp-not-inc,183567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,13.668723106384277
37,Private,178173,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,14.433629035949707
40,Private,178173,HS-grad,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,11.838272094726562
38,Self-emp-not-inc,178876,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,15.399888038635254
37,Private,188025,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,10.88813591003418
37,Private,181754,Masters,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,37.191162109375
40,Private,278120,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,<=50K,14.108712196350098
50,Self-emp-inc,218592,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K,20.923397064208984
39,Private,179488,HS-grad,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,48,United-States,>50K,18.356510162353516
37,Private,274009,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,11.352716445922852
37,Self-emp-not-inc,267717,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,14.63788890838623
39,Private,181030,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,>50K,13.265115737915039
37,Private,181844,Assoc-acdm,12,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,18.682174682617188
38,Self-emp-not-inc,203344,Some-college,10,Married-AF-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,27.997421264648438
38,Private,203064,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,35.74520492553711
37,Self-emp-not-inc,178173,Some-college,10,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,>50K,23.611831665039062
37,Private,185506,HS-grad,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K,14.319889068603516
37,Private,178173,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K,16.0755615234375
37,Federal-gov,184453,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,12.742215156555176
38,Self-emp-inc,240135,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,14.074655532836914
39,Private,214625,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,13.61990737915039
37,Private,216531,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,12.59126091003418
38,Private,244641,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,12.426889419555664
41,Federal-gov,198493,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,14.723525047302246
37,Private,197538,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,16.85176658630371
40,Private,263755,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Nicaragua,>50K,20.28605842590332
45,Private,208115,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,>50K,16.02686309814453
37,Private,186223,Some-college,10,Married-spouse-absent,Sales,Other-relative,White,Female,0,0,45,Dominican-Republic,<=50K,27.324018478393555
45,Federal-gov,247631,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,13.932722091674805
37,Private,186838,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,10.835150718688965
38,Private,178849,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,>50K,13.44408130645752
39,Private,215534,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,10.23440933227539
39,Private,187689,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,11.178728103637695
53,Private,179695,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,11.793243408203125
42,Private,188455,HS-grad,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,>50K,16.578941345214844
38,Private,178173,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,>50K,16.917522430419922
44,Private,178377,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,10.837359428405762
49,Self-emp-not-inc,178173,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Hungary,>50K,21.985126495361328
37,Private,195245,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,45,Thailand,>50K,24.275352478027344
37,Private,237677,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,>50K,15.054441452026367
43,Private,178354,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K,12.807145118713379
38,Private,283525,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,35.51607131958008
38,Private,198807,Bachelors,13,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,45,United-States,<=50K,18.558507919311523
37,Private,185120,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,>50K,15.379764556884766
37,Private,218861,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,48,United-States,>50K,17.410316467285156
44,Self-emp-not-inc,227735,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,15.358965873718262
48,Self-emp-not-inc,274859,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,12.818952560424805
53,Self-emp-inc,192875,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K,21.843990325927734
38,Self-emp-not-inc,190479,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,>50K,19.816110610961914
42,Self-emp-not-inc,194588,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,35.87511444091797
38,Self-emp-not-inc,203788,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,14.780928611755371
37,Self-emp-not-inc,202543,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,16.06930923461914
37,Self-emp-not-inc,178173,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,>50K,15.760360717773438
46,Local-gov,178479,Assoc-voc,11,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,19.130199432373047
37,Private,261455,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K,14.212109565734863
37,Local-gov,211300,HS-grad,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,>50K,21.602025985717773
37,Private,182589,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K,17.27176856994629
45,Private,178173,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.83342170715332
38,Private,178173,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,10.748023986816406
37,Self-emp-not-inc,203543,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,<=50K,16.797603607177734
37,Federal-gov,284093,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,14.603341102600098
42,State-gov,178173,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,>50K,19.89532470703125
41,Self-emp-inc,284093,Assoc-acdm,12,Married-spouse-absent,Sales,Wife,White,Female,0,0,50,United-States,>50K,29.010974884033203
38,Private,181574,HS-grad,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,12.395915985107422
43,Private,274297,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.131166458129883
49,Private,178621,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,13.183094024658203
37,Private,219214,Masters,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,38.497962951660156
50,Self-emp-not-inc,183105,HS-grad,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,15.603344917297363
42,Self-emp-not-inc,207357,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K,14.20132064819336
37,Private,258893,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,12.294599533081055
37,Self-emp-not-inc,178173,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,14.06728458404541
37,Private,186054,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Philippines,>50K,23.566234588623047
37,Private,207450,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Male,0,0,45,United-States,>50K,17.7347469329834
38,Private,188191,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,10.40577220916748
52,Private,272274,Masters,13,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,>50K,54.020870208740234
37,Private,186878,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K,16.862886428833008
39,Private,223355,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,14.380900382995605
48,Private,178338,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,>50K,20.42469596862793
39,Private,283819,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,11.038742065429688
38,Private,269266,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Poland,>50K,42.5593376159668
37,Private,211005,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Puerto-Rico,<=50K,17.51247787475586
38,Private,281874,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,?,>50K,18.972171783447266
41,Private,192296,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,13.714103698730469
51,Local-gov,178173,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,10.968003273010254
38,Self-emp-not-inc,178173,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,13.881640434265137
39,Private,209524,HS-grad,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,Cuba,<=50K,21.74048614501953
48,Self-emp-inc,192555,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K,19.522966384887695
37,Self-emp-inc,261318,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,Iran,>50K,23.579917907714844
50,Private,197267,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,11.911283493041992
38,Private,218064,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,10.4354248046875
37,Self-emp-not-inc,185240,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,15.35619068145752
37,Private,226355,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,19.896392822265625
45,Private,253165,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,13.004549026489258
39,Private,284093,Bachelors,13,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K,16.489194869995117
39,Self-emp-inc,211690,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K,15.219853401184082
39,Private,198420,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,45,United-States,>50K,18.66867446899414
37,Private,185601,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,>50K,16.63921356201172
38,Private,197031,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,12.951028823852539
39,Private,209136,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,14.05095100402832
38,Private,196627,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.405117988586426
44,Self-emp-inc,283569,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,12.407316207885742
38,Self-emp-not-inc,184040,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,15.451299667358398
39,Self-emp-not-inc,178173,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,18.61587905883789
