age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,plausibility_score
58,State-gov,224591,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,13.920266151428223
55,State-gov,86423,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,12.689674377441406
37,State-gov,332773,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Male,0,0,25,Iran,<=50K,28.980880737304688
26,State-gov,67979,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,1887,35,Hong,<=50K,31.501258850097656
36,State-gov,322881,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K,16.043167114257812
33,State-gov,94647,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K,16.511281967163086
41,State-gov,241114,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,Ireland,<=50K,21.831146240234375
31,State-gov,167804,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K,19.308631896972656
24,State-gov,405095,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,65,United-States,<=50K,14.139240264892578
53,State-gov,302002,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K,15.158384323120117
41,State-gov,94531,Bachelors,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,55,United-States,<=50K,24.161582946777344
23,State-gov,143866,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,35,United-States,<=50K,16.38776397705078
36,State-gov,438205,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,13.395029067993164
66,State-gov,165992,HS-grad,9,Widowed,Tech-support,Not-in-family,White,Male,7688,0,24,United-States,>50K,25.930744171142578
25,State-gov,214563,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K,14.503242492675781
19,Self-emp-not-inc,105025,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K,15.681580543518066
57,State-gov,321228,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,15.158321380615234
59,State-gov,98476,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,35,?,<=50K,27.165454864501953
17,Self-emp-not-inc,186661,HS-grad,9,Never-married,Other-service,Own-child,Other,Male,0,0,20,United-States,<=50K,19.705158233642578
44,State-gov,229885,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,14.715556144714355
24,State-gov,196425,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,8,United-States,<=50K,14.081164360046387
20,State-gov,226264,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,1735,40,United-States,<=50K,21.612619400024414
62,State-gov,255433,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,16.055191040039062
32,State-gov,157381,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K,16.260848999023438
22,State-gov,81488,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,4751,0,20,United-States,<=50K,22.178428649902344
41,State-gov,398485,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,15.164008140563965
55,State-gov,105581,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1208,30,?,<=50K,24.9969482421875
52,State-gov,424327,Bachelors,13,Divorced,Adm-clerical,Own-child,White,Female,0,0,32,United-States,<=50K,20.202720642089844
44,State-gov,191663,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,28,United-States,<=50K,16.994274139404297
32,State-gov,166176,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,18.936870574951172
23,State-gov,212400,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,12.37417221069336
36,State-gov,224436,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,15.936859130859375
47,State-gov,106187,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,15.835556983947754
42,State-gov,69324,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,13.501445770263672
24,State-gov,224804,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,14.256576538085938
47,State-gov,76077,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,1887,40,United-States,>50K,23.246639251708984
29,State-gov,82574,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,24,United-States,<=50K,22.457420349121094
48,State-gov,123771,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,>50K,16.323591232299805
37,State-gov,127019,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,14.407683372497559
31,State-gov,74841,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K,17.026653289794922
36,State-gov,119804,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,England,>50K,20.720233917236328
30,State-gov,243358,Bachelors,13,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,17.692893981933594
39,State-gov,98937,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,5,United-States,<=50K,18.22409439086914
24,State-gov,28070,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States,<=50K,18.100666046142578
27,State-gov,175036,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,3987,0,50,United-States,<=50K,18.439342498779297
26,State-gov,256844,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,Mexico,<=50K,22.533788681030273
33,Self-emp-inc,191741,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,15.066852569580078
29,State-gov,413928,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,11.68326473236084
28,State-gov,208023,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,17.90752410888672
36,State-gov,176668,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2014,40,United-States,<=50K,19.29110336303711
45,State-gov,66869,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K,14.721918106079102
68,State-gov,73045,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3152,0,40,United-States,<=50K,16.80260467529297
25,State-gov,228466,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,<=50K,17.299901962280273
35,State-gov,41564,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37,United-States,<=50K,15.14028263092041
19,State-gov,499644,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K,16.912336349487305
66,State-gov,203422,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K,17.926284790039062
33,State-gov,123977,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,14.135516166687012
43,State-gov,427803,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K,14.92538833618164
50,Self-emp-inc,29877,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,13.65899658203125
17,State-gov,70025,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,14.778922080993652
37,Self-emp-not-inc,190387,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,13.493874549865723
75,State-gov,291402,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,37,?,<=50K,21.270936965942383
19,State-gov,202638,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K,15.944721221923828
34,State-gov,102924,Bachelors,13,Widowed,Adm-clerical,Unmarried,White,Female,1118,0,50,United-States,<=50K,25.101730346679688
48,State-gov,202543,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,14.789176940917969
47,State-gov,169402,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,16.747344970703125
44,State-gov,290987,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,13.410341262817383
41,State-gov,242239,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,20.85165023803711
46,State-gov,224500,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K,17.119998931884766
37,Self-emp-not-inc,60959,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,51,United-States,<=50K,11.787019729614258
30,State-gov,340545,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K,16.146026611328125
46,State-gov,104633,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,14.499494552612305
29,State-gov,299018,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,20,United-States,<=50K,16.224885940551758
29,State-gov,241727,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,13.891654968261719
39,State-gov,411672,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K,18.181068420410156
54,State-gov,128345,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,12.375139236450195
31,Self-emp-not-inc,256395,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,11.556966781616211
59,State-gov,263526,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,16.745824813842773
65,State-gov,223727,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,13.996564865112305
33,State-gov,107642,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,13.164820671081543
30,State-gov,120172,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,15.423526763916016
35,State-gov,174696,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K,19.205245971679688
63,State-gov,233887,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,<=50K,17.541748046875
49,State-gov,487494,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K,17.609745025634766
42,State-gov,349143,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,>50K,15.693403244018555
22,State-gov,92669,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,15.1937255859375
56,State-gov,160306,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,16.541179656982422
39,State-gov,203756,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K,16.34040641784668
44,State-gov,315926,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,14.603744506835938
45,Self-emp-not-inc,109712,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K,14.188281059265137
24,State-gov,314774,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,19,United-States,<=50K,21.78803253173828
56,State-gov,73095,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,11.826376914978027
55,State-gov,245827,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,13.741759300231934
19,State-gov,290110,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K,14.29576301574707
46,State-gov,127659,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,13.909823417663574
46,State-gov,200158,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K,16.772403717041016
32,State-gov,55455,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,39,United-States,<=50K,18.236345291137695
23,State-gov,184166,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,16.014535903930664
47,State-gov,356896,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,32,United-States,<=50K,17.6373233795166
39,State-gov,63558,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,22,United-States,<=50K,19.109607696533203
26,State-gov,112893,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K,12.436248779296875
42,State-gov,29798,11th,7,Married-spouse-absent,Craft-repair,Unmarried,Black,Female,0,0,37,United-States,<=50K,24.33930206298828
90,State-gov,21480,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,England,<=50K,23.00688934326172
53,State-gov,20530,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,44,United-States,>50K,13.838987350463867
24,Private,392578,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,9.758563995361328
24,State-gov,193390,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,16.014535903930664
45,State-gov,212411,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6064,0,40,United-States,>50K,17.013198852539062
45,State-gov,252900,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,32,United-States,<=50K,21.34551239013672
29,State-gov,149119,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,15.21679973602295
39,State-gov,250600,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,17.383094787597656
44,State-gov,99556,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,15.676932334899902
34,State-gov,167493,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,17.018760681152344
30,State-gov,167090,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,15.471539497375488
38,State-gov,401414,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,13.710476875305176
41,State-gov,230154,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60,United-States,>50K,16.06134796142578
26,State-gov,78661,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,15.669589042663574
70,State-gov,112913,Bachelors,13,Widowed,Sales,Unmarried,White,Female,99999,0,40,United-States,>50K,22.97842025756836
40,State-gov,181920,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,>50K,19.125377655029297
28,State-gov,95439,Bachelors,13,Never-married,Protective-serv,Own-child,Black,Male,0,0,40,United-States,<=50K,16.943159103393555
21,State-gov,170045,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,36,United-States,<=50K,14.616287231445312
56,State-gov,208677,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,15024,0,50,United-States,>50K,19.691818237304688
57,State-gov,189320,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,15.303900718688965
30,State-gov,307411,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,7298,0,50,United-States,>50K,18.70448875427246
32,State-gov,199831,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,80,United-States,<=50K,15.239299774169922
45,State-gov,162505,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,2232,0,44,United-States,<=50K,23.005508422851562
26,State-gov,30635,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K,13.611032485961914
20,State-gov,388073,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,0,0,40,United-States,<=50K,18.413185119628906
20,State-gov,213350,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,14.504920959472656
54,State-gov,228770,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,16.739179611206055
28,State-gov,239978,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,67,United-States,<=50K,14.444537162780762
57,State-gov,126637,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,12.956466674804688
45,State-gov,339838,HS-grad,9,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K,19.058841705322266
57,Private,104009,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,21.235702514648438
33,State-gov,760972,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,5178,0,50,United-States,<=50K,25.3547306060791
26,State-gov,190954,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,<=50K,14.168216705322266
56,State-gov,174593,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,22,United-States,<=50K,16.627635955810547
25,State-gov,173565,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Germany,<=50K,20.122848510742188
48,State-gov,71665,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,76,United-States,>50K,13.899276733398438
41,State-gov,132540,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,13.861465454101562
32,State-gov,73125,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,38,United-States,<=50K,15.772089958190918
34,State-gov,214939,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1591,48,Germany,<=50K,26.23569679260254
38,State-gov,210554,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,45,United-States,>50K,16.823802947998047
57,State-gov,420617,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,13.758357048034668
51,State-gov,64889,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,55,United-States,>50K,15.697532653808594
28,State-gov,227103,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,19.48568344116211
39,State-gov,195649,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,16.217748641967773
54,State-gov,199762,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,13.221153259277344
63,State-gov,154665,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7292,0,60,United-States,>50K,21.10054588317871
55,State-gov,190346,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K,19.599958419799805
38,State-gov,194276,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,14.657896041870117
30,State-gov,225882,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,20.239748001098633
61,Self-emp-not-inc,255578,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,24,United-States,<=50K,19.123920440673828
23,Private,93393,Preschool,1,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K,19.98575210571289
24,State-gov,115874,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,13.918265342712402
53,State-gov,318429,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,14.414969444274902
39,Self-emp-not-inc,177274,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,11.324396133422852
31,State-gov,197271,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,13.587005615234375
46,Private,399283,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K,12.197224617004395
52,State-gov,248103,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Female,0,0,40,United-States,<=50K,19.298664093017578
30,Self-emp-not-inc,188349,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,14.30124282836914
34,State-gov,204155,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,>50K,17.949806213378906
29,State-gov,139074,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,14.230613708496094
43,State-gov,198841,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K,20.742923736572266
39,State-gov,175966,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,14.790486335754395
28,State-gov,132398,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,<=50K,18.346269607543945
50,State-gov,352222,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,13.929847717285156
47,State-gov,210839,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,>50K,16.232685089111328
28,State-gov,446412,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,37,United-States,>50K,16.543319702148438
43,State-gov,101355,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,Italy,<=50K,27.24447250366211
30,State-gov,97708,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1741,40,United-States,<=50K,18.862735748291016
37,State-gov,124032,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,16.860628128051758
46,Self-emp-not-inc,186050,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,?,<=50K,18.457456588745117
39,Self-emp-inc,129383,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,15.519271850585938
47,State-gov,174449,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,19.484664916992188
42,State-gov,34208,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K,19.222702026367188
72,State-gov,203786,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K,19.34427261352539
27,Self-emp-inc,159923,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K,20.937576293945312
43,State-gov,177238,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,8599,0,40,United-States,>50K,19.328712463378906
30,State-gov,443575,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,7688,0,50,United-States,>50K,19.63169288635254
30,State-gov,344153,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,>50K,16.245901107788086
46,State-gov,57369,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,14.870299339294434
32,State-gov,199112,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,45,Puerto-Rico,>50K,28.67734146118164
27,State-gov,172440,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,14.550064086914062
21,Self-emp-inc,214356,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,16.488609313964844
51,State-gov,34508,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,12.136877059936523
36,State-gov,140308,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,17.06625747680664
26,State-gov,245538,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K,16.316650390625
28,State-gov,148935,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K,17.721290588378906
57,State-gov,305019,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,Male,0,0,35,United-States,<=50K,24.99704360961914
58,State-gov,161625,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,>50K,18.870864868164062
58,Self-emp-not-inc,151002,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,12.049850463867188
61,State-gov,43365,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,15.158395767211914
64,State-gov,91505,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K,15.886281967163086
61,State-gov,56377,Bachelors,13,Divorced,Sales,Own-child,White,Female,0,0,4,United-States,<=50K,24.223236083984375
35,State-gov,112183,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,22.292949676513672
31,State-gov,171246,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,35,Puerto-Rico,<=50K,25.524707794189453
41,State-gov,82743,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,<=50K,19.50889778137207
42,State-gov,219782,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,<=50K,16.780452728271484
33,State-gov,262248,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,14.5590238571167
27,State-gov,30313,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,48,United-States,<=50K,15.412607192993164
28,State-gov,79251,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,15.54293155670166
44,State-gov,116286,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,14.338857650756836
21,State-gov,262148,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,15.493224143981934
44,State-gov,159725,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,15.427234649658203
31,State-gov,323479,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,13.891242980957031
39,State-gov,220422,Bachelors,13,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K,17.74478530883789
90,Self-emp-not-inc,85127,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,15.644523620605469
17,State-gov,216711,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K,14.300095558166504
47,State-gov,171692,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,12.881521224975586
40,State-gov,240848,Bachelors,13,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K,16.107341766357422
